domain,table,candidate_domain,flow_usage,semantic_role_in_flow,fields_in_flow,rule_hints,risk_hints,mutations_observed,table_context,evidence_refs,read_references,write_references,validation_status
operational-reporting-downloads,dav_casosprevios,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"idcliente, idusuario",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,"`dav_casosprevios` | Vinculo entre caso, exchange y embarque logistico.",.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-510EF36FB05331 .data_base/asgard.sql:17893 READS access to dav_casosprevios | EV-SQL_QUERY-D9DF6CBD08D688 .data_base/asgard.sql:17917 READS access to dav_casosprevios | EV-SQL_QUERY-1EE354C2A5DD75 .data_base/asgard.sql:17941 READS access to dav_casosprevios | EV-SQL_QUERY-2D87C35537BA0A .data_base/asgard.sql:18276 READS access to dav_casosprevios | EV-SQL_QUERY-ACBC7014B44145 .data_base/asgard.sql:27550 READS access to dav_casosprevios | EV-SQL_QUERY-9E53765A441113 .data_base/asgard.sql:27576 READS access to dav_casosprevios | EV-SQL_QUERY-ECB9B94D5BA8BD .data_base/asgard.sql:27586 READS access to dav_casosprevios | EV-SQL_QUERY-355981AEFA7039 .data_base/asgard.sql:27984 READS access to dav_casosprevios | EV-SQL_QUERY-FF4C0CD0FF8DE3 .data_base/asgard.sql:28508 READS access to dav_casosprevios | EV-SQL_QUERY-099D8F5CFA3496 .data_base/asgard.sql:28528 READS access to dav_casosprevios | EV-SQL_QUERY-16ECEF1D5705A0 .data_base/asgard.sql:28548 READS access to dav_casosprevios | EV-SQL_QUERY-3B1B94E4B9398F .data_base/asgard.sql:28568 READS access to dav_casosprevios | EV-SQL_QUERY-3E27A928E596DE .data_base/asgard.sql:28589 READS access to dav_casosprevios | EV-SQL_QUERY-E7C1494CD55908 .data_base/asgard.sql:28612 READS access to dav_casosprevios | EV-SQL_QUERY-ABDC5404FC32DB .data_base/asgard.sql:28634 READS access to dav_casosprevios,22,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,dav_cliente,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"idcliente, idusuario, visitas",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_cliente` | Nombre de cliente mostrado en matriz.,.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-F88084EE280AC8 .data_base/asgard.sql:17695 READS access to dav_cliente | EV-SQL_QUERY-46ABC331A8E211 .data_base/asgard.sql:17701 READS access to dav_cliente | EV-SQL_QUERY-E3D4FE27B5CBDA .data_base/asgard.sql:17749 READS access to dav_clientelineas | EV-SQL_QUERY-F75BE8E8FDC88F .data_base/asgard.sql:17755 READS access to dav_cliente | EV-SQL_QUERY-4DAF7B35BDD5F7 .data_base/asgard.sql:17761 READS access to dav_cliente | EV-SQL_QUERY-45D0E951E973A4 .data_base/asgard.sql:17797 READS access to dav_cliente | EV-SQL_QUERY-14A3480DD829B2 .data_base/asgard.sql:17821 READS access to dav_cliente | EV-SQL_QUERY-2EB1549CD93DD3 .data_base/asgard.sql:17827 READS access to dav_clientecomisionmaestro2 | EV-SQL_QUERY-6DD964060BB901 .data_base/asgard.sql:17827 READS access to dav_cliente | EV-SQL_QUERY-36CF8FF161BDAA .data_base/asgard.sql:17845 READS access to dav_clientecomisionmaestro2 | EV-SQL_QUERY-30502EFD526E2C .data_base/asgard.sql:17851 READS access to dav_clienteusuarios | EV-SQL_QUERY-A7037E3F5264B2 .data_base/asgard.sql:17851 READS access to dav_cliente | EV-SQL_QUERY-7B58EBDBC43C4D .data_base/asgard.sql:17857 READS access to dav_clientedeclarante | EV-SQL_QUERY-E0B526832AD923 .data_base/asgard.sql:17857 READS access to dav_cliente | EV-SQL_QUERY-5905493304584E .data_base/asgard.sql:17863 READS access to dav_cliente | EV-SQL_QUERY-ED1E2249A395F1 .data_base/asgard.sql:17863 READS access to dav_clienteusuarios,21,1,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,dav_contadorreportes,dav,REPORTING_READ_MODEL,"Entidad documental o soporte usado para validar, adjuntar, generar o descargar evidencias.","idreporte, idusuario, visitas",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,- Contador de visitas/exportaciones en tablas `dav_contadorreportes*` cuando aplica. | `dav_contadorreportes` | Contador de visitas por usuario y reporte. | `dav_contadorreportesclientes` | Contador cliente de visitas y exportaciones Excel.,.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-1D83239D64ED5E .data_base/asgard.sql:17797 READS access to dav_contadorreportesclientes | EV-SQL_QUERY-BFD8C21B4578C1 .data_base/asgard.sql:30044 READS access to dav_contadorreportesclientes | EV-SQL_QUERY-E16A2F68B746C6 .data_base/asgard.sql:30338 READS access to dav_contadorreportesclientes,0,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,dav_contadorreportesclientes,dav,REPORTING_READ_MODEL,"Entidad documental o soporte usado para validar, adjuntar, generar o descargar evidencias.","excel, idcliente, idclienteusuarios, idreportescliente, visitas",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_contadorreportesclientes` | Contador cliente de visitas y exportaciones Excel.,.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-1D83239D64ED5E .data_base/asgard.sql:17797 READS access to dav_contadorreportesclientes | EV-SQL_QUERY-BFD8C21B4578C1 .data_base/asgard.sql:30044 READS access to dav_contadorreportesclientes | EV-SQL_QUERY-E16A2F68B746C6 .data_base/asgard.sql:30338 READS access to dav_contadorreportesclientes,1,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,dav_facturacomercial,dav,REPORTING_READ_MODEL,"Entidad documental o soporte usado para validar, adjuntar, generar o descargar evidencias.",,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_facturacomercial` | Apoya el nombre de carpeta/archivo en compresion.,.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-EA5CECD49E45DC .data_base/asgard.sql:17749 READS access to dav_facturacomercial | EV-SQL_QUERY-E0B4CE612BC841 .data_base/asgard.sql:17773 READS access to dav_facturacomercial | EV-SQL_QUERY-F741221752A150 .data_base/asgard.sql:17809 READS access to dav_facturacomercial | EV-SQL_QUERY-D8FA4064EF353B .data_base/asgard.sql:17827 READS access to dav_facturacomercial | EV-SQL_QUERY-016F3CBB861849 .data_base/asgard.sql:17875 READS access to dav_facturacomercial | EV-SQL_QUERY-6D6F63E1CC8C17 .data_base/asgard.sql:17881 READS access to dav_facturacomercial | EV-SQL_QUERY-43F69C8B079F08 .data_base/asgard.sql:17893 READS access to dav_facturacomercial | EV-SQL_QUERY-34BD0FC416E48A .data_base/asgard.sql:17935 READS access to dav_facturacomercial | EV-SQL_QUERY-BA17A572CE7EC0 .data_base/asgard.sql:18213 READS access to dav_facturacomercial | EV-SQL_QUERY-F7242CD4237F7D .data_base/asgard.sql:18238 READS access to dav_facturacomercial | EV-SQL_QUERY-54E651DF531E4E .data_base/asgard.sql:27287 READS access to dav_facturacomercial | EV-SQL_QUERY-C2ACEBCD750270 .data_base/asgard.sql:27460 READS access to dav_facturacomercial | EV-SQL_QUERY-CB8F0C08DC088D .data_base/asgard.sql:27511 READS access to dav_facturacomercial | EV-SQL_QUERY-F1662949A0A332 .data_base/asgard.sql:28125 READS access to dav_facturacomercial | EV-SQL_QUERY-B7C85E727ABA7E .data_base/asgard.sql:28208 READS access to dav_facturacomercial | EV-SQL_QUERY-2B3E611DECC184 .data_base/asgard.sql:28283 READS access to dav_facturacomercial,11,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,dav_reportes,dav,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.","enlace, idtipousuario, reporte",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,"BR-ORD-005 | El catalogo `dav_reportescliente` define reportes cliente, modulo, enlace/url, iconografia y jerarquia de menu. | `dav_reportes` | Catalogo de reportes por tipo de usuario. | `dav_reportescliente` | Catalogo/menu de reportes cliente. | `dav_reportescliente_bi_ai` | Catalogo de dashboards BI/AI asociados a cliente. | `dav_reportesgenerados` | Registro de reportes generados por usuario cliente. | Confirm final catalog and ownership of all report ids in `dav_reportescliente`.",.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-F5085E0CF0FA53 .data_base/asgard.sql:17797 READS access to dav_reportescliente | EV-SQL_QUERY-D03953C14DF355 .data_base/asgard.sql:30045 READS access to dav_reportescliente | EV-SQL_QUERY-13B808478810FC .data_base/asgard.sql:30339 READS access to dav_reportescliente | EV-SQL_QUERY-0F26ED1EF25091 index_archivos/MenuClass.php:15 READS access to dav_reportescliente | EV-SQL_QUERY-4166F5A939E674 index_archivos/MenuClass.php:31 READS access to dav_reportescliente | EV-SQL_QUERY-EF13141CEF0A08 index_archivos/menu.php:68 READS access to dav_reportescliente | EV-SQL_QUERY-FBA64555A2F677 index_archivos/menubs4.php:83 READS access to dav_reportescliente | EV-SQL_QUERY-8D31FD5E6641FE index_archivos/parametros/usuarios/Usuarios.php:190 READS access to dav_reportescliente | EV-SQL_QUERY-0AB763213CEA2A index_archivos/parametros/usuarios/Usuarios.php:192 READS access to dav_reportespermisoscliente,0,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,dav_reportescliente,dav,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.","deleted_at, enlace, idreportescliente, is_menu, modulo, parent_id, reportescliente, url",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,"BR-ORD-005 | El catalogo `dav_reportescliente` define reportes cliente, modulo, enlace/url, iconografia y jerarquia de menu. | `dav_reportescliente` | Catalogo/menu de reportes cliente. | `dav_reportescliente_bi_ai` | Catalogo de dashboards BI/AI asociados a cliente. | `modulo` en `dav_reportescliente` | Agrupacion de menu; observado en vista como Reportes Operativos/Contables. | Confirm final catalog and ownership of all report ids in `dav_reportescliente`.",.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-F5085E0CF0FA53 .data_base/asgard.sql:17797 READS access to dav_reportescliente | EV-SQL_QUERY-D03953C14DF355 .data_base/asgard.sql:30045 READS access to dav_reportescliente | EV-SQL_QUERY-13B808478810FC .data_base/asgard.sql:30339 READS access to dav_reportescliente | EV-SQL_QUERY-0F26ED1EF25091 index_archivos/MenuClass.php:15 READS access to dav_reportescliente | EV-SQL_QUERY-4166F5A939E674 index_archivos/MenuClass.php:31 READS access to dav_reportescliente | EV-SQL_QUERY-EF13141CEF0A08 index_archivos/menu.php:68 READS access to dav_reportescliente | EV-SQL_QUERY-FBA64555A2F677 index_archivos/menubs4.php:83 READS access to dav_reportescliente | EV-SQL_QUERY-8D31FD5E6641FE index_archivos/parametros/usuarios/Usuarios.php:190 READS access to dav_reportescliente,5,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,dav_reportescliente_bi_ai,dav,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.","area_code, dashboard_code, deleted_at, reportecliente_bi_ai",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_reportescliente_bi_ai` | Catalogo de dashboards BI/AI asociados a cliente.,.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550,0,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,dav_reportesgenerados,dav,REPORTING_READ_MODEL,Modelo de lectura o fuente de reporteria del flujo.,"fecha, idclienteusuarios, idreportescliente",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_reportesgenerados` | Registro de reportes generados por usuario cliente.,.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550,0,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,dav_reportespermisoscliente,dav,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.","deleted_at, idcliente, idreportescliente",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_reportespermisoscliente` | Permisos de reporte por cliente.,.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-0AB763213CEA2A index_archivos/parametros/usuarios/Usuarios.php:192 READS access to dav_reportespermisoscliente,1,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,log_asgard_ecosistema,transversal,REPORTING_READ_MODEL,Modelo de lectura o fuente de reporteria del flujo.,"client_id, date_start_log, ecosystem_id, reporte_download, reporte_name, user_equipment, user_id, user_ip",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,- Log de visualizacion o descarga en `log_asgard_ecosistema`. | `log_asgard_ecosistema` | Log de visualizacion/descarga de reportes. | `log_asgard_ecosistema` stores report name and download flag.,.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-3EBEF424F17485 index_archivos/operativos/LogReportes.php:20 WRITES access to log_asgard_ecosistema | EV-SQL_QUERY-D3DBD604183B37 index_archivos/usuario/historial.php:42 READS access to log_asgard_ecosistema | EV-SQL_QUERY-694B9EC2132D43 index_archivos/veriflogin.php:136 WRITES access to log_asgard_ecosistema | EV-SQL_QUERY-3F4766B01DA781 index_archivos/veriflogin.php:196 WRITES access to log_asgard_ecosistema,1,2,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,logis_embarques,logis,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"deleted_at, idcliente, idusuario",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`logis_embarques` | Exchange de embarque y pivote para solicitud/embarque.,.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-271B8BADD753C8 .data_base/asgard.sql:17875 READS access to logis_embarques | EV-SQL_QUERY-D92F1F70034698 .data_base/asgard.sql:17893 READS access to logis_embarquesrutas | EV-SQL_QUERY-E8DE6726227583 .data_base/asgard.sql:17893 READS access to logis_embarques | EV-SQL_QUERY-B25606C135A1C8 .data_base/asgard.sql:17923 READS access to logis_embarques | EV-SQL_QUERY-CBB063520AFA05 .data_base/asgard.sql:17959 READS access to logis_embarques | EV-SQL_QUERY-A35253FEB1CECF .data_base/asgard.sql:17965 READS access to logis_embarques | EV-SQL_QUERY-80B5E9CE461C31 .data_base/asgard.sql:27606 READS access to logis_embarques | EV-SQL_QUERY-4978218240EA46 .data_base/asgard.sql:27633 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-60AC62FAA187C1 .data_base/asgard.sql:27635 READS access to logis_embarques | EV-SQL_QUERY-9DEFE51A0B28A9 .data_base/asgard.sql:27654 READS access to logis_embarques | EV-SQL_QUERY-A49876BFD6250D .data_base/asgard.sql:27706 READS access to logis_embarquescontenedor | EV-SQL_QUERY-2DE4F47B10C829 .data_base/asgard.sql:27708 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-C3079BF6B949F1 .data_base/asgard.sql:27709 READS access to logis_embarques | EV-SQL_QUERY-B1EEEAC9F071AC .data_base/asgard.sql:27828 READS access to logis_embarques | EV-SQL_QUERY-6AE15DB22CB672 .data_base/asgard.sql:27842 READS access to logis_embarquesoperador | EV-SQL_QUERY-32CA859D40E137 .data_base/asgard.sql:27881 READS access to logis_embarques,25,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
packing-list-import-validation,dav_listaempaque_especifico,dav,READ_OR_CONTEXT,"Entidad documental o soporte usado para validar, adjuntar, generar o descargar evidencias.","cajas, codigoproducto, fechaelaboracion, fechavencimiento, idcargado, idcasosprevios, lote, placa, precintos",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo,SQL construido dinamicamente; variante cliente pendiente de confirmar,,"- Persistencia en tablas `dav_listaempaque_general`, `dav_listaempaque_especifico` y `dav_listaempaque_items`. | `.data_base/asgard.sql` | Tablas `dav_listaempaque_general`, `dav_listaempaque_especifico`, `dav_listaempaque_items`. | | `uploadExcelListaEmpaque.php`, `dav_listaempaque_especifico` | | `dav_listaempaque_especifico` | Precintos, placa, contenedor, lote, fechas, producto y cajas. | | `dav_listaempaque_general`, `dav_listaempaque_especifico`, `dav_listaempaque_items` | High |",EV-SQL_QUERY-C5762DAF678D98 index_archivos/logistica/EmbarqueClass.php:1224 READS access to dav_listaempaque_especifico | EV-SQL_QUERY-7B805A6F1BE893 index_archivos/operativos/exportaciones/ExportacionesClass.php:230 READS access to dav_listaempaque_especifico,2,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
