domain,table,field,field_type,sensitivity,flow_role,semantic_description,contexts,evidence_refs,validation_status
customs-tax-liquidation-return-confirmation,dav_casos,fechaenvioliquidacion,timestamp,PERSONAL_OR_CONTACT_DATA,"Fecha/hora de evento del flujo; sirve para orden, plazo, vencimiento o auditoria.","En `dav_casos`, campo opcional o nullable del dominio dav. Fecha de evento, hito, emision, recepcion, vencimiento o registro operacional. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: timestamp.","- Boton Confirmar disponible cuando `fechaenvioliquidacion` tiene valor y `fecharetornoliquidacion` esta vacia. | - Datos del caso: pedido, carpeta, `idcasosprevios`, `fechaenvioliquidacion`, `fecharetornoliquidacion`. | BR-CTLRC-001 | La confirmacion solo esta disponible si `fechaenvioliquidacion` existe y `fecharetornoliquidacion` esta vacia. | | `idcasos`, `pedido`, `carpeta`, `idcasosprevios`, `idcliente`, `idciudad`, `fechaenvioliquidacion`, `fecharetornoliquidacion`, `fob`, `tipocambio`, `formularioDUI` | | SIN_ENVIO_LIQUIDACION | `fechaenvioliquidacion` vacia | Consultar detalle / Excel.",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casos,fecharetornoliquidacion,timestamp,PERSONAL_OR_CONTACT_DATA,"Fecha/hora de evento del flujo; sirve para orden, plazo, vencimiento o auditoria.","En `dav_casos`, campo opcional o nullable del dominio dav. Fecha de evento, hito, emision, recepcion, vencimiento o registro operacional. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: timestamp.","- Boton Confirmar disponible cuando `fechaenvioliquidacion` tiene valor y `fecharetornoliquidacion` esta vacia. | - Marcado de `dav_casos.fecharetornoliquidacion = CURRENT_TIMESTAMP()` si el envio de correo no devuelve error. | - Datos del caso: pedido, carpeta, `idcasosprevios`, `fechaenvioliquidacion`, `fecharetornoliquidacion`. | Si el envio no contiene error, ASGARD actualiza `dav_casos.fecharetornoliquidacion`. | BR-CTLRC-001 | La confirmacion solo esta disponible si `fechaenvioliquidacion` existe y `fecharetornoliquidacion` esta vacia.",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casos,fob,double,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: double.","| `idcasos`, `pedido`, `carpeta`, `idcasosprevios`, `idcliente`, `idciudad`, `fechaenvioliquidacion`, `fecharetornoliquidacion`, `fob`, `tipocambio`, `formularioDUI` | | | `descripciondetallada`, `partidaarancelaria`, `FOBbs`, `CIFbs`, `GA`, `IVA`, `ICE`, `ICD`, `IEHD` |",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casos,formularioDUI,double,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: double.","| `idcasos`, `pedido`, `carpeta`, `idcasosprevios`, `idcliente`, `idciudad`, `fechaenvioliquidacion`, `fecharetornoliquidacion`, `fob`, `tipocambio`, `formularioDUI` |",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casos,idcasos,int,BUSINESS_DATA,Referencia funcional que vincula el flujo con otra entidad/catalogo.,"En `dav_casos`, campo obligatorio del dominio dav. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Actua como clave primaria del registro. Tipo fisico: int.","`idcasos`. | - Datos del caso: pedido, carpeta, `idcasosprevios`, `fechaenvioliquidacion`, `fecharetornoliquidacion`. | - Liquidacion desde procedimiento `liquidacion(idcasos)` y tablas de pagos/facturas. | - El `idcasos` recibido por GET se concatena en SQL. | | `idcasos`, `pedido`, `carpeta`, `idcasosprevios`, `idcliente`, `idciudad`, `fechaenvioliquidacion`, `fecharetornoliquidacion`, `fob`, `tipocambio`, `formularioDUI` |",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casos,idcasosprevios,int,BUSINESS_DATA,Referencia funcional que vincula el flujo con otra entidad/catalogo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: int.","- Datos del caso: pedido, carpeta, `idcasosprevios`, `fechaenvioliquidacion`, `fecharetornoliquidacion`. | | `idcasos`, `pedido`, `carpeta`, `idcasosprevios`, `idcliente`, `idciudad`, `fechaenvioliquidacion`, `fecharetornoliquidacion`, `fob`, `tipocambio`, `formularioDUI` | | | `idcasosprevios` | ## Persistencia observada",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casos,idciudad,int,PERSONAL_OR_CONTACT_DATA,Referencia funcional que vincula el flujo con otra entidad/catalogo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: int.","BR-CTLRC-002 | Los destinatarios se resuelven por `dav_casos.idcliente` y `dav_casos.idciudad`. | | `idcasos`, `pedido`, `carpeta`, `idcasosprevios`, `idcliente`, `idciudad`, `fechaenvioliquidacion`, `fecharetornoliquidacion`, `fob`, `tipocambio`, `formularioDUI` | | | `idcliente`, `idciudad`, `nombre`, `mail` |",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casos,idcliente,int,BUSINESS_DATA,Referencia funcional que vincula el flujo con otra entidad/catalogo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Identificador o clave foranea candidata que referencia cliente/tenant propietario de la operacion o filtro de visibilidad. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: int.","BR-CTLRC-002 | Los destinatarios se resuelven por `dav_casos.idcliente` y `dav_casos.idciudad`. | | `idcasos`, `pedido`, `carpeta`, `idcasosprevios`, `idcliente`, `idciudad`, `fechaenvioliquidacion`, `fecharetornoliquidacion`, `fob`, `tipocambio`, `formularioDUI` | | | `idcliente`, `idciudad`, `nombre`, `mail` |",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casos,pedido,varchar(511) CHARACTER SET latin1,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(511) CHARACTER SET latin1.","Pantalla Detalle de Items Pedido con desglose de liquidacion por item. | - Datos del caso: pedido, carpeta, `idcasosprevios`, `fechaenvioliquidacion`, `fecharetornoliquidacion`. | `index_archivos/operativos/detalleitems.php:67-71` | Lee pedido y fechas de envio/retorno de liquidacion. | El usuario abre Detalle de Items Pedido para un caso. | ASGARD lee pedido, fecha de envio de liquidacion y fecha de retorno.",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casos,tipocambio,double,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: double.","| `idcasos`, `pedido`, `carpeta`, `idcasosprevios`, `idcliente`, `idciudad`, `fechaenvioliquidacion`, `fecharetornoliquidacion`, `fob`, `tipocambio`, `formularioDUI` |",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casosprevios,carpeta,tinyint,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_casosprevios`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: tinyint.","- Asunto con numero de solicitud, confirmacion de aprobacion para pago de tributos y carpeta. | - Datos del caso: pedido, carpeta, `idcasosprevios`, `fechaenvioliquidacion`, `fecharetornoliquidacion`. | ASGARD obtiene carpeta, pedido y solicitud previa del caso. | BR-CTLRC-004 | El asunto debe incluir solicitud previa y carpeta. | | `idcasos`, `pedido`, `carpeta`, `idcasosprevios`, `idcliente`, `idciudad`, `fechaenvioliquidacion`, `fecharetornoliquidacion`, `fob`, `tipocambio`, `formularioDUI` |",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-tax-liquidation-return-confirmation,dav_casosprevios,idcasosprevios,int,BUSINESS_DATA,Referencia funcional que vincula el flujo con otra entidad/catalogo.,"En `dav_casosprevios`, campo obligatorio del dominio dav. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Actua como clave primaria del registro. Tipo fisico: int.","- Datos del caso: pedido, carpeta, `idcasosprevios`, `fechaenvioliquidacion`, `fecharetornoliquidacion`. | | `idcasos`, `pedido`, `carpeta`, `idcasosprevios`, `idcliente`, `idciudad`, `fechaenvioliquidacion`, `fecharetornoliquidacion`, `fob`, `tipocambio`, `formularioDUI` | | | `idcasosprevios` | ## Persistencia observada",index_archivos/operativos/detalleitems.php:7-64 | index_archivos/operativos/detalleitems.php:67-71 | index_archivos/operativos/detalleitems.php:191-196 | index_archivos/operativos/detalleitemsquery.php:1-90 | index_archivos/logistica/EmbarqueClass.php:752-813 | index_archivos/versolicitud.php:39-124 | .data_base/asgard.sql:1603-1604 | .data_base/asgard.sql:9707-9714 | detalleitems.php:191-196 | detalleitems.php:43-53 | detalleitems.php:24-27 | detalleitems.php:39,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
